imdb id,Unemployment_Rate,US CPI: All items,US CPI: All Items (1967=100),GDP_deflator,US Real GDP 2,US Real GDP 1,US Real GDP: Personal Consumption Expenditures,US Nominal GDP: Gross Domestic Product,US Nominal GDP: Personal Consumption Expenditures,House_Price_Index,China Personal Expense: All Households,China Personal Expense: Rural Households,China Personal Expense: Urban Households,Gini: Gini Coefficient,Gini: White Alone,World CPI 2,rev_ppi_log,budget_ppi_log
tt0095036,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,0,1
tt0095675,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,1,0
tt0095953,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,2,2
tt0096320,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,2,1
tt0095705,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,2,1
tt0096463,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,2,2
tt0095294,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,1,0
tt0096244,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,2,2
tt0095687,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,1,2
tt0094783,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,0,1
tt0095271,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,2,0
tt0094608,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,2,1
tt0095690,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,1,1
tt0095488,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,0,0
tt0095243,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,2,2
tt0095927,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,2,1
tt0094631,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,2,1
tt0095454,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,1,1
tt0095613,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,1,1
tt0093624,1,4,4,0,4,3,4,4,4,0,0,0,0,0,0,4,1,0
tt0093207,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,0,1
tt0110598,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,1
tt0111309,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,0,0
tt0109759,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,0
tt0111359,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,2
tt0114614,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,2
tt0114069,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,2,2
tt0113691,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,1
tt0113303,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,1
tt0113463,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,1
tt0114296,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,2
tt0110322,2,2,3,1,1,3,2,1,0,1,1,1,1,0,0,4,2,2
tt0110684,2,2,3,1,1,3,2,1,0,1,1,1,1,0,0,4,2,2
tt0110027,2,2,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,2
tt0109579,2,2,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,1
tt0112471,2,2,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,0
tt0114608,2,2,3,1,1,3,2,1,0,1,1,1,1,0,0,4,2,1
tt0110066,2,2,3,1,1,3,2,1,0,1,1,1,1,0,0,4,2,1
tt0112443,2,2,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,1
tt0113409,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,1
tt0109348,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,2
tt0110882,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,0,0
tt0111112,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,0
tt0111149,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,0
tt0109785,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,0,0
tt0112508,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,2,1
tt0114214,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,2
tt0112572,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,2,1
tt0112571,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,2,2
tt0113360,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,2
tt0114888,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,1
tt0110189,1,3,3,1,1,3,2,1,0,1,1,1,1,0,0,4,1,1
tt0110978,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,0,0
tt0114681,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0112541,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,0,0
tt0113161,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0114558,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,2
tt0113749,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,0
tt0114168,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,1
tt0112819,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,1
tt0112722,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0114345,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,2
tt0112401,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0114825,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,2
tt0113451,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,2
tt0113347,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,1
tt0113965,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,1
tt0114663,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,1
tt0112641,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0114709,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0113189,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0113321,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,2
tt0112281,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0112346,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0114702,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,0,1
tt0113819,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,1
tt0113845,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0113010,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,2
tt0113972,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,2
tt0112744,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,0,1
tt0112682,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,0,1
tt0114660,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,0,1
tt0113234,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,0,0
tt0113277,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0113497,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0114319,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0113101,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,0
tt0114885,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,1
tt0112760,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,2
tt0112896,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,2
tt0114938,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,2
tt0113228,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0114279,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,0
tt0113041,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0114576,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,2,2
tt0114928,1,2,2,1,2,1,2,2,2,1,1,1,1,0,0,4,1,1
tt0112883,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0114594,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,0,0
tt0111579,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,0
tt0112442,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,1
tt0113118,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,0
tt0114924,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,1
tt0114287,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0114852,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,2
tt0113552,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,2
tt0114108,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,2
tt0113967,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,0
tt0114788,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,0,1
tt0114697,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,0
tt0106579,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,0,0
tt0110365,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,0,0
tt0109093,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,0,0
tt0112573,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0112642,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0112864,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0113670,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,1
tt0112740,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0113481,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,2
tt0114609,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,0
tt0113896,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,0
tt0114113,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,1
tt0114371,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,0,0
tt0109906,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,0
tt0112462,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0114148,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0112384,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0113492,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0112715,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0112579,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,2
tt0113820,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,2,1
tt0114323,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,0,0
tt0114478,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,1
tt0114095,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,0,0
tt0113089,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,1
tt0113416,2,3,3,1,1,2,2,1,3,1,1,1,1,0,0,4,1,0
tt0110620,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,0,0
tt0114814,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,2,0
tt0113540,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,0
tt0114194,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,1
tt0109370,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,0,1
tt0110604,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,0,0
tt0114534,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,0,1
tt0114369,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0114436,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0113243,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,2
tt0113253,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,0
tt0112499,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,1
tt0112857,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,2
tt0112688,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,2
tt0114536,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,2
tt0112389,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,0,2
tt0112851,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,2,1
tt0114887,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0112585,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,0
tt0112495,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,2
tt0113855,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,2,1
tt0112431,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0113538,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,1
tt0112792,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0112435,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,1
tt0114857,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0113690,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,1
tt0112895,2,2,2,1,3,2,2,3,2,1,1,1,1,0,0,4,1,1
tt0113677,2,2,3,1,3,2,2,3,2,1,1,1,1,0,0,4,0,0
tt0112427,2,2,3,1,3,2,2,3,2,1,1,1,1,0,0,4,0,0
tt0112697,2,2,3,1,3,2,2,3,2,1,1,1,1,0,0,4,2,1
tt0114898,2,2,3,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0114508,2,2,3,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0113071,2,2,3,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0114781,2,2,3,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0113419,2,2,3,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0113957,2,2,3,1,3,2,2,3,2,1,1,1,1,0,0,4,2,2
tt0095958,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,0,1
tt0103919,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,1
tt0104868,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,1
tt0105690,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,2
tt0104348,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,1,1
tt0105265,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,1
tt0103594,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,1,2
tt0104926,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,2
tt0104412,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,2
tt0104006,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,1
tt0105187,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,1,1
tt0105790,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,0,1
tt0105001,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,1,2
tt0103874,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,2
tt0103639,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,2
tt0104431,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,1
tt0103855,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,2
tt0104797,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,2
tt0105104,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,1
tt0104549,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,1,2
tt0105411,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,0,0
tt0104257,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,2
tt0104427,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,2
tt0104940,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,1
tt0105629,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,2
tt0104114,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,2,2
tt0105636,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,1,1
tt0105107,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,1,0
tt0105130,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,1,0
tt0103759,3,3,3,0,3,4,4,4,4,0,0,0,0,0,0,4,1,0
tt0099636,3,2,3,0,4,2,2,3,4,0,0,0,0,0,0,4,1,1
tt0105793,3,2,3,0,4,2,2,3,4,0,0,0,0,0,0,4,2,2
tt0105477,3,2,3,0,4,2,2,3,4,0,0,0,0,0,0,4,2,2
tt0104839,3,2,3,0,4,2,2,3,4,0,0,0,0,0,0,4,2,2
tt0104850,3,2,3,0,4,2,2,3,4,0,0,0,0,0,0,4,1,2
tt0105211,3,2,3,0,4,2,2,3,4,0,0,0,0,0,0,4,1,2
tt0104265,3,2,3,0,4,2,2,3,4,0,0,0,0,0,0,4,2,2
tt0104802,3,2,3,0,4,2,2,3,4,0,0,0,0,0,0,4,1,1
tt0104225,3,2,3,0,4,2,2,3,4,0,0,0,0,0,0,4,0,0
tt0105691,3,2,3,0,4,2,2,3,4,0,0,0,0,0,0,4,0,1
tt0103772,3,3,3,0,4,2,2,3,4,0,0,0,0,0,0,4,2,2
tt0104952,3,3,3,0,4,2,2,3,4,0,0,0,0,0,0,4,2,1
tt0104692,3,3,3,0,4,2,2,3,4,0,0,0,0,0,0,4,2,1
tt0103671,3,3,3,0,4,2,2,3,4,0,0,0,0,0,0,4,1,1
tt0102307,3,3,3,0,4,2,2,3,4,0,0,0,0,0,0,4,0,0
tt0105017,3,3,3,0,4,2,2,3,4,0,0,0,0,0,0,4,1,1
tt0104346,3,3,3,0,4,2,2,3,4,0,0,0,0,0,0,4,1,2
tt0101371,3,3,3,0,4,2,2,3,4,0,0,0,0,0,0,4,1,1
tt0102898,3,3,3,0,4,2,2,3,4,0,0,0,0,0,0,4,0,0
tt0105378,3,3,3,0,4,2,2,3,4,0,0,0,0,0,0,4,1,1
tt0104418,3,3,3,0,4,2,2,3,4,0,0,0,0,0,0,4,0,1
tt0104389,3,2,2,0,4,2,2,3,4,0,0,0,0,0,0,4,2,1
tt0104573,3,2,2,0,4,2,2,3,4,0,0,0,0,0,0,4,2,0
tt0104299,3,2,2,0,4,2,2,3,4,0,0,0,0,0,0,4,1,2
tt0102032,3,2,2,0,4,2,2,3,4,0,0,0,0,0,0,4,0,0
tt0101921,3,2,2,0,4,2,2,3,4,0,0,0,0,0,0,4,2,1
tt0102820,3,2,2,0,4,2,2,3,4,0,0,0,0,0,0,4,1,1
tt0104694,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,2
tt0105698,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,2
tt0104070,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,2
tt0104009,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,2
tt0103893,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,1
tt0104437,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,2
tt0104905,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,1
tt0104897,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,1
tt0105483,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,1
tt0104804,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,2
tt0103859,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,2
tt0105695,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,1
tt0105414,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,1
tt0105128,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,1
tt0103596,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,1
tt0104438,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,2
tt0105219,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,1
tt0105466,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,2
tt0105217,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,1
tt0104107,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,1
tt0103962,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,2
tt0105811,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,1
tt0104376,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,1
tt0105665,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,1
tt0104745,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,0,0
tt0104740,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,0,2
tt0104691,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,2
tt0105327,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,1
tt0105435,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,2
tt0104511,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,2
tt0103924,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,2,2
tt0105450,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,0,0
tt0104466,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,2
tt0105824,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,2
tt0104928,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,2
tt0105236,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,0
tt0104409,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,1,0
tt0105810,3,3,3,0,3,3,3,3,4,0,0,0,0,0,0,4,0,0
tt0096978,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,0,1
tt0105428,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,2,1
tt0104990,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,1,1
tt0104254,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,2,2
tt0105585,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,2,1
tt0103976,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,1,2
tt0102443,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,0,0
tt0102511,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,1,1
tt0102802,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,1,1
tt0104567,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,0,0
tt0101700,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,0,2
tt0103776,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,2,2
tt0105112,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,2,2
tt0103978,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,1,1
tt0103644,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,2,2
tt0105151,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,2,1
tt0105156,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,0,0
tt0105417,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,2,2
tt0105459,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,1,1
tt0104187,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,2,1
tt0104231,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,2,2
tt0104714,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,2,2
tt0105719,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,0,1
tt0105789,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,0,0
tt0104283,3,3,3,0,4,3,2,4,3,0,0,0,0,0,0,4,1,1
tt0095875,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,0,1
tt0097737,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,2
tt0098519,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,2
tt0097722,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,2,1
tt0097965,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,1
tt0097044,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,1
tt0098343,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,2,1
tt0097366,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,2,1
tt0098105,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,1
tt0097334,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,2
tt0097166,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,1
tt0098335,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,1
tt0095311,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,0,0
tt0097493,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,0,0
tt0096764,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,2
tt0096734,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,2,2
tt0096928,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,2,1
tt0097116,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,2,1
tt0098503,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,0,0
tt0094947,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,2,1
tt0095348,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,0
tt0095302,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,0,0
tt0097179,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,1
tt0097438,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,1
tt0098471,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,2,1
tt0098068,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,0,0
tt0098093,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,1
tt0095647,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,2,1
tt0094715,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,2,2
tt0096219,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,0
tt0095925,1,4,4,0,3,4,3,4,3,0,0,0,0,0,0,4,1,0
tt0096895,1,4,4,0,2,3,2,4,4,0,0,0,0,0,0,4,2,2
tt0097165,1,4,4,0,2,3,2,4,4,0,0,0,0,0,0,4,2,1
tt0097428,1,4,4,0,2,3,2,4,4,0,0,0,0,0,0,4,2,2
tt0097523,1,4,4,0,2,3,2,4,4,0,0,0,0,0,0,4,2,2
tt0098382,1,4,4,0,2,3,2,4,4,0,0,0,0,0,0,4,2,2
